,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
14,0.1627976894378662,0.0023950547855657745,0.007409000396728515,0.0005026395785844747,0.8,0.01,5,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",-3859877.8096373584,-4506623.58885548,-4222670.378163918,-4735338.145929423,-4659111.57309989,-4396724.299137214,320650.3370813941,96
15,0.2501072406768799,0.0027425901947000205,0.0075400352478027345,0.00039944490783295296,0.8,0.01,5,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",-3649254.879768229,-4311843.856725735,-3812348.7838179604,-4135489.527727956,-4357843.625626114,-4053356.1347331987,278444.53531553794,11
16,0.24943737983703612,0.0031548029432899964,0.0077304840087890625,0.0007994318661306874,0.8,0.01,5,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.9}",-3536009.8807458053,-4311248.597770593,-3812990.5719893607,-4220889.770087,-4369966.959492486,-4050221.1560170488,322549.86145751394,10
17,0.23346381187438964,0.0024023705231790305,0.0076659202575683595,0.0004935324802123487,0.8,0.01,5,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",-3577458.081279318,-4400166.646546493,-3861174.543597567,-4380515.00994412,-4380507.623758054,-4119964.3810251104,339283.94786280446,25
18,0.14749407768249512,0.0017825517647069218,0.0068378448486328125,0.0007660422561030361,0.8,0.01,7,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",-5314229.418178391,-5421394.443839023,-4994880.740008632,-5957361.91179605,-5694202.917006494,-5476413.886165718,328617.7648425275,225
19,0.15002455711364746,0.002718542535154244,0.006479454040527344,0.0005884317638901579,0.8,0.01,7,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.9}",-5231255.791027135,-5426339.003816333,-5006754.005853658,-5943258.0532296505,-5757899.740136108,-5473101.318812577,340679.69866833376,224
20,0.14456462860107422,0.003985236850806528,0.006714963912963867,0.0007256528115115822,0.8,0.01,7,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",-5077055.827712478,-5475827.743659784,-5062724.056350151,-5825509.3720414145,-5880512.923995512,-5464325.984751868,350730.5465847565,223
21,0.28086538314819337,0.001842071707564551,0.007947015762329101,0.0007523113718279392,0.8,0.01,7,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",-3961416.1865234436,-4309479.008654092,-3984842.5790262027,-4538624.377986387,-4523860.856291597,-4263644.601696344,250798.62526264266,51
22,0.2839921474456787,0.002846890711047886,0.007814407348632812,0.00046955014739383125,0.8,0.01,7,200,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.9}",-3953642.737877164,-4351522.115134947,-4017201.591128009,-4549311.46293407,-4599915.781100035,-4294318.737634845,266284.4790920406,61
23,0.2763339042663574,0.008409979003974782,0.00789332389831543,0.0003630546812167307,0.8,0.01,7,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",-3934637.839565566,-4345089.767747237,-4084636.5036243447,-4344448.570323752,-4777468.59029214,-4297256.254310608,286990.70382899605,62
24,0.41224822998046873,0.008336741461966567,0.008174371719360352,0.00045916775105458394,0.8,0.01,7,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",-3736840.3975025355,-4269270.51925086,-3803536.9395040264,-4316809.409615173,-4249381.625314672,-4075167.7782374537,250864.802514511,17
