,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
91,0.09354796409606933,0.0014221178935315635,0.006360626220703125,0.0007279889713342134,0.9,0.01,5,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.9}",-151682943043.55893,-211139889333.66693,-126133110336.85011,-132388698649.45772,-86587528282.73264,-141586433929.25327,40713402760.350586,225
92,0.08744397163391113,0.0017413170825088468,0.006027317047119141,6.23736176498077e-05,0.9,0.01,5,100,1.0,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",-156802829202.24002,-218198501371.29117,-127333833134.81633,-131070958451.05887,-87430446155.89442,-144167313663.06015,43160689817.22036,232
93,0.17149066925048828,0.002087634880410688,0.006443929672241211,0.0004919548488495734,0.9,0.01,5,200,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",-87266890835.84569,-110500200406.06737,-65808205144.93499,-64756951275.94465,-45096327095.58214,-74685714951.67497,22333319310.78264,196
94,0.1736391544342041,0.00424461824891345,0.006599569320678711,0.0004893192605243724,0.9,0.01,5,200,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.9}",-91444784472.71838,-109282371064.07059,-65564658200.15749,-64744484115.40738,-45720788809.624115,-75351417332.3956,22345325776.505756,199
95,0.1631542682647705,0.002260373093423768,0.0068225860595703125,0.0004127359597119411,0.9,0.01,5,200,1.0,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",-97686759418.15108,-115180219078.22113,-64716278679.38486,-65973892543.56776,-46312472781.00193,-77973924500.06535,24880183606.10049,204
96,0.24797258377075196,0.0016265448603731548,0.007261800765991211,0.0004497678222770769,0.9,0.01,5,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",-81096071964.04445,-84680872216.05505,-53840894938.42479,-53914074576.08438,-39076050103.65545,-62521592759.65282,17522455867.368786,45
97,0.24943981170654297,0.0026651353789292074,0.007763004302978516,0.0009926942115467817,0.9,0.01,5,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.9}",-85615452206.71239,-83481863898.87157,-54080615591.85062,-53987219651.96262,-40464235567.07653,-63525877383.294754,17878640879.96183,64
98,0.23640012741088867,0.002317676153224782,0.007426595687866211,0.000520037795870173,0.9,0.01,5,300,1.0,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",-93137672513.08768,-88891790199.53137,-51102155272.382256,-56711177521.85457,-42322308492.67372,-66433020799.90592,20632066637.038654,121
99,0.14201231002807618,0.003094968889650683,0.0064280033111572266,0.0004664522375435412,0.9,0.01,7,100,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",-148123113146.2296,-212075527110.59525,-121987691158.33275,-130833953306.13956,-83916784097.61755,-139387413763.78293,41982798986.55511,220
100,0.14476318359375,0.002502249461937807,0.006312322616577148,0.0003452413778413283,0.9,0.01,7,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.9}",-149902365269.36472,-210927075152.55005,-122212056475.26035,-129470310423.60577,-84666000420.02965,-139435561548.16214,41512048084.19972,221
101,0.13971967697143556,0.0027224028523693297,0.006575155258178711,0.0005270152904459257,0.9,0.01,7,100,1.0,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",-153949964856.30072,-220473292589.6301,-123188229029.92223,-126529301044.52875,-84035539419.29846,-141635265387.93607,45284209382.19306,226
102,0.27293100357055666,0.007355216685685315,0.0070339679718017575,0.0006354692826150462,0.9,0.01,7,200,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",-86648248582.84195,-111761962444.9673,-62714912226.34628,-61338317442.13311,-44454325672.55245,-73383553273.76822,23429307500.63231,192
103,0.2730647087097168,0.004690081977361889,0.007038927078247071,7.673028505666716e-05,0.9,0.01,7,200,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.9}",-90087885178.32434,-111673149528.4024,-60956162458.41148,-61240297129.48569,-44998532640.38695,-73791205387.00217,23882650996.54599,194
104,0.2641721725463867,0.0010468549216464747,0.0071075439453125,0.0006827846969718576,0.9,0.01,7,200,1.0,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",-96690385850.72275,-123984132861.14629,-61438221031.64303,-62822085009.722534,-45411902055.839455,-78069345361.8148,28391874570.06468,205
105,0.3963149070739746,0.004302301631036564,0.008093595504760742,0.0006433718355135088,0.9,0.01,7,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",-80605363320.21593,-86135047164.31242,-51117427085.8477,-50518385949.263504,-39002937977.33447,-61475832299.3948,18473813916.59702,21
106,0.39882960319519045,0.005345836087646343,0.008603763580322266,0.0008001744579998733,0.9,0.01,7,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.9}",-85300762936.52373,-86464922230.23645,-49042824678.89748,-51144717582.7823,-40613026409.13974,-62513250767.515945,19407570839.439514,44
107,0.3905207633972168,0.0020432657532536065,0.007800149917602539,0.00039997117884336226,0.9,0.01,7,300,1.0,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",-91991786983.89484,-97449415320.89825,-46482517703.6412,-52513883265.733665,-43169526155.20082,-66321425885.87376,23444232285.911873,119
108,0.06440773010253906,0.0015589823582148295,0.005975151062011718,5.2748320436004e-05,0.9,0.1,3,100,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-89080669872.85178,-65311420252.63954,-59597091030.538376,-58566191843.510864,-43135090045.51028,-63138092609.01017,14908398629.50177,59
109,0.06319956779479981,0.0011622555448682435,0.006018590927124023,6.943760918665385e-05,0.9,0.1,3,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.9}",-86425241441.28296,-68349875300.37119,-63956311772.777306,-60373086738.167274,-44598324818.47825,-64740568014.21541,13480742355.149084,96
110,0.05960803031921387,0.0013587784474959864,0.0053841590881347655,0.0004706660149466348,0.9,0.1,3,100,1.0,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-83915464730.9855,-64750986246.99251,-58104375648.84558,-60116527692.50237,-42361586795.159294,-61849788222.89706,13357644493.238985,29
111,0.11138215065002441,0.002592523520845074,0.005697870254516601,0.00042204001617041043,0.9,0.1,3,200,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",-90826936194.22623,-62689191882.736534,-55564810871.65978,-56577271186.793526,-46265330927.6247,-62384708212.608154,15159978175.9027,38
112,0.11068906784057617,0.0013203672451663996,0.006400632858276367,0.0004915013065776017,0.9,0.1,3,200,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.9}",-85624690690.02295,-65140875210.94544,-64601387550.05728,-56014159759.695946,-48142013822.4084,-63904625406.626,12525928301.395617,75
113,0.10381517410278321,0.0011713613600471072,0.0061981201171875,0.0007317195911693261,0.9,0.1,3,200,1.0,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",-79850593033.88966,-60057147377.39553,-57252795454.0442,-56207776218.2566,-45269123518.91845,-59727487120.50088,11248153708.066133,5
114,0.15864200592041017,0.0004405946287662111,0.006181859970092773,0.0003482128805663629,0.9,0.1,3,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",-91431965103.99574,-63537781118.417534,-55514255543.416435,-53789593858.494095,-50133428226.836105,-62881404770.23198,14933265849.225872,51
115,0.1592261791229248,0.0014856076281078924,0.006200265884399414,0.0004002095547106269,0.9,0.1,3,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",-84651228418.11403,-64113718270.32966,-64470484880.85831,-55338135698.31228,-50128997951.51411,-63740513043.82568,11779672717.46607,66
116,0.14797749519348144,0.0013458647368719502,0.006456613540649414,0.00044659899764237906,0.9,0.1,3,300,1.0,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",-78475761417.8403,-58174882371.429085,-58453502195.42547,-54917467627.47014,-48281016366.149445,-59660525995.66289,10096206906.722923,3
